;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FTM004+2520;20241113.070;22.52;22.0;14.019000064;;0.016014581204519377;results/calculationTables/results_20241113.070.csv
1;FTM004+2520;20241113.072;22.52;22.0;21.99772;;0.001790010031911618;results/calculationTables/results_20241113.072.csv
2;FTM004+2520;20241113.069;10.12;10.001;9.9972;;0.0017779139438226404;results/calculationTables/results_20241113.069.csv
3;FTM004+2520;20241113.071;10.012;22.0;8.94256;;0.0018787301138767682;results/calculationTables/results_20241113.071.csv
4;FTM004+2520;20241113.068;22.52;22.0;21.99688;;0.0017880623332284776;results/calculationTables/results_20241113.068.csv
5;FTM004+2520;20241113.067;15.52;15.001;14.99652;;0.0018109653972708916;results/calculationTables/results_20241113.067.csv
6;FTM004+2520;20241113.066;15.52;15.001;14.9968;;0.001806093748777813;results/calculationTables/results_20241113.066.csv
7;FTM004+2520;20241022.061;15.12;15.001;14.99808;;;results/calculationTables/results_20241022.061.csv
8;FTM004+2520;20241022.062;15.12;15.001;14.9982;;;results/calculationTables/results_20241022.062.csv
9;FTM004+2520;20241022.063;15.12;15.001;14.99832;;;results/calculationTables/results_20241022.063.csv
10;FTM004+2520;20241022.060;5.412;15.001;4.95508;;;results/calculationTables/results_20241022.060.csv
11;FTM004+2520;20241022.057;10.12;15.001;10.10792;;;results/calculationTables/results_20241022.057.csv
12;FTM004+2520;20241022.058;20.12;20.001;19.99828;;;results/calculationTables/results_20241022.058.csv
13;FTM004+2520;20241022.043;15.12;15.001;14.9982;;;results/calculationTables/results_20241022.043.csv
14;FTM004+2520;20241022.042;15.12;15.001;14.99864;;;results/calculationTables/results_20241022.042.csv
15;FTM004+2520;20241022.044;15.12;15.001;14.9976;;;results/calculationTables/results_20241022.044.csv
16;FTM004+2520;20241022.014;3.12;3.001;2.99884;;0.0018004131499848644;results/calculationTables/results_20241022.014.csv
17;FTM004+2520;20241022.013;0.612;15.001;0.04652;;0.0014338907699335067;results/calculationTables/results_20241022.013.csv
18;FTM004+2520;20241022.035;7.92;7.501;7.49788;;;results/calculationTables/results_20241022.035.csv
19;FTM004+2520;20241022.036;3.612;7.501;3.15908;;;results/calculationTables/results_20241022.036.csv
20;FTM004+2520;20241022.039;6.912;7.001;6.000562112;;;results/calculationTables/results_20241022.039.csv
21;FTM004+2520;20241022.038;0.612;6.001;0.04588;;;results/calculationTables/results_20241022.038.csv
22;FTM004+2520;20241022.025;6.12;6.001;5.99992;;0.0017810432814570518;results/calculationTables/results_20241022.025.csv
23;FTM004+2520;20241022.024;6.12;6.001;5.99808;;0.0017825809078092464;results/calculationTables/results_20241022.024.csv
24;FTM004+2520;20241022.034;7.92;7.501;7.49732;;;results/calculationTables/results_20241022.034.csv
25;FTM004+2520;20241022.033;7.92;7.501;7.498;;;results/calculationTables/results_20241022.033.csv
26;FTM004+2520;20241022.032;7.92;7.501;7.49864;;0.0018367483121185897;results/calculationTables/results_20241022.032.csv
27;FTM004+2520;20241022.031;7.92;7.501;7.49744;;0.0018414740264917336;results/calculationTables/results_20241022.031.csv
28;FTM004+2520;20241022.030;0.612;7.501;0.0464;;0.001651025987438689;results/calculationTables/results_20241022.030.csv
29;FTM004+2520;20241022.037;6.312;3.001499999;5.391841984;;;results/calculationTables/results_20241022.037.csv
30;FTM004+2520;20241022.011;0.612;15.001;0.04568;;0.0012358543352660057;results/calculationTables/results_20241022.011.csv
31;FTM004+2520;20241022.007;5.12;5.0015;4.99856;;0.0017606970813870667;results/calculationTables/results_20241022.007.csv
32;FTM004+2520;20241022.006;5.12;5.0015;4.99824;;0.0017178912369204284;results/calculationTables/results_20241022.006.csv
33;FTM004+2520;20241022.021;7.92;7.501;7.49852;;0.0018367238066191237;results/calculationTables/results_20241022.021.csv
34;FTM004+2520;20241022.023;6.12;6.001;5.99836;;0.0017849847585148593;results/calculationTables/results_20241022.023.csv
35;FTM004+2520;20241022.020;6.12;4.001;3.99848;;0.0019233535351682264;results/calculationTables/results_20241022.020.csv
36;FTM004+2520;20241022.016;6.12;6.001;5.99672;;0.0017803582001399366;results/calculationTables/results_20241022.016.csv
37;FTM004+2520;20241022.018;6.12;4.001;3.99832;;0.001961214412641169;results/calculationTables/results_20241022.018.csv
38;FTM004+2520;20241022.022;5.12;5.0015;4.99824;;0.0017898478902931459;results/calculationTables/results_20241022.022.csv
39;FTM004+2520;20241022.015;5.12;5.0015;5.02200192;;0.0017851891905549158;results/calculationTables/results_20241022.015.csv
40;FTM004+2520;20241022.019;5.12;5.0015;4.9976;;0.0017936532820097748;results/calculationTables/results_20241022.019.csv
41;FTM004+2520;20241022.017;0.612;15.001;0.04536;;0.001478710811628619;results/calculationTables/results_20241022.017.csv
42;FTM004+2520;20241113.056;2.52;2.0005;1.99788;;0.0021157793700104484;results/calculationTables/results_20241113.056.csv
43;FTM004+2520;20241113.055;8.12;8.0;7.99668;;0.0017721994230321379;results/calculationTables/results_20241113.055.csv
44;FTM004+2520;20241113.054;8.12;8.0;7.99692;;0.0017769290639723767;results/calculationTables/results_20241113.054.csv
45;FTM004+2520;20241113.058;2.52;2.001;1.99788;;0.002113386210820861;results/calculationTables/results_20241113.058.csv
46;FTM004+2520;20241113.059;8.12;8.0;7.99708;;0.0017725230274463098;results/calculationTables/results_20241113.059.csv
47;FTM004+2520;20241113.063;22.52;22.0;21.99652;;0.0017939417568491275;results/calculationTables/results_20241113.063.csv
